ID,MONTHS_BALANCE,STATUS
5016401,-1,C
5016401,-2,C
5016401,-3,X
5016401,-4,X
5016401,-5,X
5016401,-6,1
5016401,-7,1
5016401,-8,X
5016401,-9,1
5016402,0,C
5016402,-1,X
5016402,-2,X
5016402,-3,2
5016402,-4,1
5016402,-5,C
5016402,-6,2
5016402,-7,0
5016403,0,C
5016403,-1,X
5016403,-2,C
5016403,-3,X
5016403,-4,C
5016403,-5,C
5016403,-6,X
5016403,-7,C
5016404,0,X
5016404,-1,C
5016404,-2,X
5016404,-3,X
5016404,-4,2
5016404,-5,C
5016404,-6,X
5016404,-7,X
5016404,-8,X
5016404,-9,1
5016404,-10,3
5016404,-11,X
5016404,-12,X
5016404,-13,C
5016405,0,C
5016405,-1,X
5016405,-2,X
5016405,-3,C
5016405,-4,C
5016405,-5,0
5016405,-6,X
5016405,-7,1
5016406,0,X
5016406,-1,X
5016406,-2,C
5016406,-3,X
5016406,-4,C
5016406,-5,C
5016406,-6,X
5016406,-7,1
5016406,-8,C
5016406,-9,1
5016406,-10,C
5016406,-11,X
5016406,-12,C
5016406,-13,C
5016406,-14,C
5016406,-15,C
5016407,0,X
5016407,-1,C
5016407,-2,X
5016407,-3,C
5016407,-4,1
5016407,-5,C
5016407,-6,C
5016407,-7,C
5016407,-8,1
5016407,-9,C
5016407,-10,C
5016407,-11,C
5016407,-12,C
5016408,0,X
5016408,-1,0
5016408,-2,C
5016408,-3,C
5016408,-4,X
5016408,-5,C
5016409,0,X
5016409,-1,C
5016409,-2,X
5016409,-3,1
5016409,-4,C
5016409,-5,X
5016409,-6,C
5016409,-7,C
5016409,-8,C
5016409,-9,C
5016409,-10,C
5016409,-11,0
5016409,-12,1
5016409,-13,C
5016409,-14,C
5016409,-15,X
5016409,-16,X
5016409,-17,X
5016409,-18,C
5016410,0,C
5016410,-1,X
5016410,-2,C
5016410,-3,C
5016410,-4,C
5016410,-5,C
5016411,0,C
5016411,-1,C
5016411,-2,C
5016411,-3,C
5016411,-4,C
5016411,-5,X
5016411,-6,X
5016411,-7,C
5016411,-8,C
5016411,-9,C
5016411,-10,1
5016411,-11,X
5016411,-12,C
5016411,-13,C
5016411,-14,C
5016411,-15,C
5016412,0,1
5016412,-1,C
5016412,-2,C
5016412,-3,C
5016412,-4,C
5016412,-5,X
5016412,-6,X
5016412,-7,X
5016412,-8,C
5016412,-9,C
5016412,-10,C
5016412,-11,C
5016412,-12,C
5016412,-13,C
5016412,-14,C
5016412,-15,X
5016412,-16,X
5016412,-17,C
5016412,-18,C
5016412,-19,C
5016412,-20,X
5016412,-21,C
5016412,-22,X
5016413,0,C
5016413,-1,C
5016413,-2,X
5016413,-3,C
5016413,-4,C
5016413,-5,1
5016413,-6,1
5016413,-7,C
5016413,-8,C
5016414,0,C
5016414,-1,1
5016414,-2,C
5016414,-3,C
5016414,-4,1
5016414,-5,C
5016414,-6,C
5016414,-7,C
5016414,-8,C
5016414,-9,X
5016414,-10,C
5016414,-11,1
5016414,-12,X
5016414,-13,X
5016414,-14,C
5016414,-15,1
5016414,-16,C
5016414,-17,C
5016414,-18,1
5016414,-19,0
5016414,-20,C
5016414,-21,C
5016414,-22,C
5016415,0,X
5016415,-1,1
5016415,-2,1
5016415,-3,C
5016415,-4,C
5016415,-5,C
5016415,-6,1
5016415,-7,C
5016415,-8,C
5016415,-9,C
5016415,-10,C
5016415,-11,X
5016415,-12,C
5016415,-13,X
5016415,-14,C
5016415,-15,C
5016415,-16,X
5016415,-17,C
5016415,-18,0
5016415,-19,X
5016415,-20,X
5016416,0,C
5016416,-1,0
5016416,-2,X
5016416,-3,C
5016416,-4,C
5016416,-5,C
5016416,-6,0
5016416,-7,X
5016416,-8,C
5016416,-9,C
5016416,-10,C
5016417,0,C
5016417,-1,C
5016417,-2,X
5016417,-3,C
5016417,-4,C
5016417,-5,1
5016417,-6,C
5016417,-7,X
5016417,-8,C
5016417,-9,C
5016418,0,C
5016418,-1,C
5016418,-2,X
5016418,-3,C
5016418,-4,C
5016418,-5,C
5016418,-6,C
5016418,-7,C
5016418,-8,X
5016418,-9,C
5016418,-10,X
5016418,-11,1
5016418,-12,X
5016418,-13,C
5016418,-14,C
5016418,-15,X
5016418,-16,0
5016418,-17,C
5016418,-18,X
5016418,-19,X
5016418,-20,X
5016418,-21,C
5016418,-22,C
5016418,-23,C
5016419,0,C
5016419,-1,X
5016419,-2,C
5016419,-3,C
5016419,-4,C
5016419,-5,C
5016419,-6,C
5016420,0,X
5016420,-1,C
5016420,-2,X
5016420,-3,X
5016420,-4,2
5016420,-5,C
5016420,-6,4
5016420,-7,C
5016420,-8,C
5016420,-9,X
5016420,-10,C
5016421,0,0
5016421,-1,X
5016421,-2,C
5016421,-3,C
5016421,-4,C
5016421,-5,0
5016421,-6,C
5016421,-7,C
5016421,-8,X
5016421,-9,X
5016422,0,0
5016422,-1,C
5016422,-2,C
5016422,-3,C
5016422,-4,X
5016422,-5,C
5016422,-6,C
5016423,0,C
5016423,-1,X
5016423,-2,0
5016423,-3,X
5016423,-4,C
5016423,-5,C
5016423,-6,C
5016423,-7,2
5016423,-8,1
5016423,-9,X
5016423,-10,X
5016424,0,C
5016424,-1,C
5016424,-2,0
5016424,-3,C
5016424,-4,X
5016424,-5,X
5016424,-6,C
5016424,-7,1
5016424,-8,C
5016424,-9,C
5016424,-10,1
5016424,-11,X
5016424,-12,C
5016424,-13,C
5016424,-14,X
5016424,-15,C
5016424,-16,X
5016424,-17,X
5016424,-18,1
5016424,-19,X
5016425,0,C
5016425,-1,X
5016425,-2,C
5016425,-3,C
5016425,-4,0
5016425,-5,X
5016425,-6,X
5016425,-7,C
5016426,0,C
5016426,-1,C
5016426,-2,0
5016426,-3,C
5016426,-4,C
5016426,-5,X
5016426,-6,C
5016426,-7,X
5016426,-8,1
5016426,-9,C
5016426,-10,X
5016426,-11,C
5016426,-12,C
5016426,-13,X
5016426,-14,X
5016426,-15,C
5016427,0,C
5016427,-1,C
5016427,-2,C
5016427,-3,C
5016427,-4,C
5016427,-5,C
5016427,-6,C
5016427,-7,C
5016427,-8,X
5016427,-9,C
5016427,-10,1
5016427,-11,C
5016427,-12,0
5016427,-13,C
5016427,-14,X
5016427,-15,3
5016427,-16,C
5016427,-17,C
5016427,-18,X
5016427,-19,X
5016427,-20,2
5016427,-21,1
5016427,-22,C
5016427,-23,1
5016428,0,C
5016428,-1,X
5016428,-2,C
5016428,-3,0
5016428,-4,C
5016428,-5,0
5016428,-6,C
5016428,-7,X
5016428,-8,X
5016428,-9,C
5016428,-10,X
5016428,-11,X
5016428,-12,X
5016428,-13,C
5016428,-14,C
5016428,-15,C
5016428,-16,C
5016428,-17,C
5016429,0,X
5016429,-1,C
5016429,-2,C
5016429,-3,1
5016429,-4,C
5016429,-5,C
5016429,-6,1
5016429,-7,X
5016429,-8,C
5016429,-9,C
5016429,-10,C
5016429,-11,C
5016430,0,X
5016430,-1,X
5016430,-2,C
5016430,-3,1
5016430,-4,C
5016430,-5,C
5016430,-6,X
5016430,-7,C
5016430,-8,C
5016430,-9,X
5016430,-10,C
5016430,-11,C
5016431,0,X
5016431,-1,C
5016431,-2,0
5016431,-3,X
5016431,-4,C
5016431,-5,C
5016431,-6,C
5016431,-7,C
5016431,-8,C
5016431,-9,C
5016431,-10,C
5016431,-11,X
5016431,-12,C
5016431,-13,C
5016432,0,X
5016432,-1,C
5016432,-2,C
5016432,-3,C
5016432,-4,C
5016432,-5,X
5016432,-6,0
5016432,-7,C
5016432,-8,C
5016432,-9,X
5016432,-10,C
5016432,-11,X
5016432,-12,1
5016432,-13,C
5016432,-14,C
5016432,-15,C
5016432,-16,C
5016432,-17,C
5016432,-18,C
5016432,-19,X
5016432,-20,X
5016433,0,X
5016433,-1,X
5016433,-2,C
5016433,-3,0
5016433,-4,C
5016433,-5,C
5016433,-6,C
5016433,-7,X
5016433,-8,C
5016434,0,C
5016434,-1,C
5016434,-2,C
5016434,-3,C
5016434,-4,C
5016434,-5,X
5016434,-6,C
5016434,-7,0
5016434,-8,C
5016434,-9,C
5016434,-10,C
5016434,-11,C
5016434,-12,C
5016434,-13,X
5016434,-14,C
5016434,-15,C
5016434,-16,4
5016434,-17,C
5016434,-18,C
5016434,-19,C
5016434,-20,C
5016434,-21,C
5016435,0,C
5016435,-1,X
5016435,-2,C
5016435,-3,C
5016435,-4,1
5016435,-5,C
5016435,-6,C
5016435,-7,X
5016435,-8,X
5016435,-9,C
5016435,-10,C
5016435,-11,C
5016435,-12,X
5016435,-13,X
5016435,-14,C
5016435,-15,1
5016435,-16,C
5016435,-17,X
5016435,-18,X
5016435,-19,C
5016435,-20,C
5016435,-21,1
5016436,0,C
5016436,-1,1
5016436,-2,X
5016436,-3,C
5016436,-4,C
5016436,-5,0
5016436,-6,X
5016436,-7,C
5016436,-8,C
5016436,-9,X
5016436,-10,1
5016436,-11,X
5016437,0,C
5016437,-1,C
5016437,-2,C
5016437,-3,C
5016437,-4,C
5016437,-5,1
5016437,-6,X
5016437,-7,C
5016437,-8,C
5016437,-9,C
5016437,-10,C
5016437,-11,C
5016437,-12,C
5016437,-13,C
5016437,-14,C
5016437,-15,C
5016437,-16,X
5016438,0,C
5016438,-1,X
5016438,-2,C
5016438,-3,C
5016438,-4,C
5016438,-5,C
5016438,-6,C
5016438,-7,C
5016438,-8,C
5016438,-9,C
5016438,-10,C
5016438,-11,X
5016438,-12,C
5016438,-13,X
5016438,-14,C
5016438,-15,0
5016438,-16,X
5016438,-17,C
5016438,-18,C
5016438,-19,0
5016439,0,C
5016439,-1,1
5016439,-2,X
5016439,-3,X
5016439,-4,C
5016439,-5,C
5016439,-6,1
5016439,-7,C
5016439,-8,C
5016439,-9,C
5016439,-10,C
5016439,-11,X
5016439,-12,C
5016439,-13,X
5016439,-14,X
5016439,-15,C
5016440,0,X
5016440,-1,C
5016440,-2,C
5016440,-3,X
5016440,-4,C
5016440,-5,C
5016440,-6,C
5016440,-7,X
5016440,-8,C
5016440,-9,1
5016440,-10,C
5016440,-11,C
5016440,-12,C
5016440,-13,X
5016440,-14,X
5016440,-15,X
5016440,-16,0
5016441,0,C
5016441,-1,X
5016441,-2,X
5016441,-3,C
5016441,-4,C
5016441,-5,C
5016441,-6,X
5016441,-7,C
5016441,-8,C
5016441,-9,X
5016441,-10,X
5016441,-11,X
5016442,0,X
5016442,-1,C
5016442,-2,X
5016442,-3,C
5016442,-4,C
5016442,-5,C
5016443,0,X
5016443,-1,C
5016443,-2,C
5016443,-3,C
5016443,-4,1
5016443,-5,C
5016443,-6,C
5016443,-7,C
5016443,-8,C
5016443,-9,X
5016443,-10,X
5016443,-11,C
5016443,-12,C
5016443,-13,1
5016443,-14,C
5016443,-15,X
5016443,-16,C
5016443,-17,C
5016443,-18,C
5016443,-19,X
5016443,-20,X
5016444,0,C
5016444,-1,C
5016444,-2,C
5016444,-3,C
5016444,-4,X
5016444,-5,X
5016444,-6,X
5016444,-7,C
5016444,-8,C
5016444,-9,1
5016445,0,C
5016445,-1,X
5016445,-2,0
5016445,-3,X
5016445,-4,X
5016445,-5,C
5016445,-6,1
5016445,-7,C
5016445,-8,0
5016445,-9,C
5016445,-10,X
5016445,-11,X
5016445,-12,C
5016445,-13,X
5016445,-14,C
5016445,-15,X
5016445,-16,X
5016445,-17,X
5016445,-18,C
5016445,-19,C
5016446,0,C
5016446,-1,X
5016446,-2,C
5016446,-3,C
5016446,-4,C
5016446,-5,C
5016446,-6,C
5016446,-7,C
5016447,0,C
5016447,-1,X
5016447,-2,C
5016447,-3,X
5016447,-4,C
5016447,-5,0
5016447,-6,C
5016448,0,C
5016448,-1,C
5016448,-2,X
5016448,-3,C
5016448,-4,C
5016448,-5,C
5016448,-6,C
5016448,-7,C
5016448,-8,X
5016448,-9,X
5016448,-10,1
5016449,0,X
5016449,-1,X
5016449,-2,C
5016449,-3,C
5016449,-4,C
5016449,-5,C
5016449,-6,X
5016449,-7,X
5016449,-8,1
5016449,-9,C
5016449,-10,X
5016449,-11,X
5016449,-12,X
5016449,-13,C
5016450,0,X
5016450,-1,C
5016450,-2,C
5016450,-3,1
5016450,-4,C
5016450,-5,C
5016450,-6,X
5016450,-7,1
5016450,-8,0
5016450,-9,C
5016450,-10,X
5016450,-11,C
5016451,0,C
5016451,-1,C
5016451,-2,X
5016451,-3,X
5016451,-4,X
5016451,-5,C
5016451,-6,X
5016451,-7,X
5016451,-8,X
5016451,-9,C
5016451,-10,1
5016451,-11,X
5016451,-12,C
5016451,-13,C
5016451,-14,X
5016451,-15,0
5016451,-16,X
5016451,-17,C
5016451,-18,X
5016451,-19,X
5016451,-20,C
5016451,-21,C
5016451,-22,1
5016451,-23,X
5016452,0,C
5016452,-1,X
5016452,-2,1
5016452,-3,C
5016452,-4,C
5016452,-5,C
5016452,-6,1
5016452,-7,C
5016452,-8,X
5016452,-9,C
5016453,0,X
5016453,-1,C
5016453,-2,1
5016453,-3,X
5016453,-4,C
5016453,-5,C
5016453,-6,C
5016453,-7,0
5016453,-8,X
5016453,-9,C
5016453,-10,C
5016453,-11,C
5016453,-12,C
5016453,-13,C
5016453,-14,X
5016453,-15,C
5016453,-16,C
5016453,-17,1
5016453,-18,X
5016454,0,0
5016454,-1,X
5016454,-2,C
5016454,-3,C
5016454,-4,C
5016454,-5,C
5016454,-6,X
5016454,-7,0
5016454,-8,C
5016454,-9,C
5016454,-10,X
5016454,-11,C
5016454,-12,1
5016455,0,C
5016455,-1,C
5016455,-2,C
5016455,-3,C
5016455,-4,X
5016455,-5,C
5016455,-6,X
5016455,-7,X
5016455,-8,C
5016455,-9,C
5016455,-10,1
5016455,-11,C
5016455,-12,X
5016455,-13,X
5016455,-14,X
5016455,-15,C
5016455,-16,X
5016455,-17,C
5016455,-18,X
5016455,-19,X
5016455,-20,C
5016456,0,C
5016456,-1,C
5016456,-2,0
5016456,-3,X
5016456,-4,C
5016456,-5,X
5016456,-6,C
5016456,-7,0
5016456,-8,X
5016456,-9,X
5016456,-10,C
5016457,0,X
5016457,-1,C
5016457,-2,X
5016457,-3,X
5016457,-4,0
5016457,-5,X
5016457,-6,X
5016457,-7,1
5016457,-8,C
5016457,-9,X
5016457,-10,X
5016457,-11,1
5016457,-12,X
5016458,0,X
5016458,-1,C
5016458,-2,X
5016458,-3,C
5016458,-4,C
5016458,-5,0
5016458,-6,X
5016458,-7,X
5016458,-8,1
5016458,-9,C
5016458,-10,X
5016458,-11,X
5016458,-12,X
5016458,-13,C
5016459,0,0
5016459,-1,C
5016459,-2,X
5016459,-3,X
5016459,-4,1
5016459,-5,0
5016459,-6,0
5016459,-7,C
5016459,-8,C
5016459,-9,1
5016459,-10,X
5016459,-11,X
5016459,-12,C
5016459,-13,X
5016459,-14,X
5016459,-15,C
5016459,-16,C
5016459,-17,C
5016459,-18,1
5016459,-19,X
5016459,-20,X
5016460,0,C
5016460,-1,C
5016460,-2,1
5016460,-3,C
5016460,-4,X
5016460,-5,X
5016460,-6,X
5016460,-7,C
5016460,-8,C
5016460,-9,C
5016460,-10,C
5016460,-11,C
5016460,-12,X
5016460,-13,C
5016460,-14,C
5016460,-15,C
5016460,-16,C
5016461,0,C
5016461,-1,1
5016461,-2,C
5016461,-3,C
5016461,-4,C
5016461,-5,C
5016461,-6,X
5016461,-7,C
5016462,0,C
5016462,-1,X
5016462,-2,C
5016462,-3,C
5016462,-4,C
5016462,-5,C
5016462,-6,X
5016462,-7,X
5016462,-8,X
5016462,-9,C
5016462,-10,X
5016462,-11,C
5016463,0,C
5016463,-1,C
5016463,-2,C
5016463,-3,X
5016463,-4,C
5016463,-5,X
5016463,-6,X
5016463,-7,C
5016463,-8,C
5016463,-9,C
5016463,-10,C
5016463,-11,C
5016463,-12,C
5016463,-13,0
5016463,-14,C
5016463,-15,0
5016463,-16,C
5016463,-17,C
5016463,-18,0
5016463,-19,C
5016463,-20,C
5016463,-21,X
5016463,-22,C
5016463,-23,1
5016464,0,C
5016464,-1,X
5016464,-2,X
5016464,-3,C
5016464,-4,C
5016464,-5,X
5016464,-6,C
5016464,-7,1
5016464,-8,X
5016464,-9,C
5016465,0,C
5016465,-1,X
5016465,-2,C
5016465,-3,1
5016465,-4,C
5016465,-5,C
5016466,0,C
5016466,-1,1
5016466,-2,0
5016466,-3,C
5016466,-4,C
5016466,-5,X
5016466,-6,C
5016466,-7,C
5016467,0,C
5016467,-1,X
5016467,-2,C
5016467,-3,X
5016467,-4,C
5016467,-5,C
5016467,-6,C
5016467,-7,X
5016467,-8,X
5016467,-9,X
5016467,-10,1
5016467,-11,C
5016467,-12,C
5016467,-13,C
5016467,-14,X
5016467,-15,X
5016467,-16,X
5016467,-17,X
5016467,-18,C
5016467,-19,C
5016467,-20,C
5016467,-21,X
5016467,-22,X
5016468,0,C
5016468,-1,C
5016468,-2,C
5016468,-3,X
5016468,-4,C
5016468,-5,C
5016468,-6,C
5016468,-7,C
5016468,-8,C
5016468,-9,C
5016468,-10,1
5016468,-11,C
5016468,-12,C
5016468,-13,C
5016468,-14,C
5016468,-15,C
5016468,-16,1
5016468,-17,C
5016468,-18,C
5016468,-19,0
5016468,-20,C
5016468,-21,C
5016469,0,X
5016469,-1,X
5016469,-2,X
5016469,-3,C
5016469,-4,X
5016469,-5,X
5016469,-6,C
5016469,-7,C
5016469,-8,1
5016469,-9,0
5016469,-10,0
5016469,-11,X
5016469,-12,X
5016469,-13,C
5016469,-14,C
5016469,-15,0
5016469,-16,C
5016469,-17,C
5016469,-18,C
5016470,0,C
5016470,-1,X
5016470,-2,C
5016470,-3,X
5016470,-4,C
5016470,-5,C
5016470,-6,C
5016470,-7,C
5016470,-8,C
5016470,-9,C
5016470,-10,C
5016470,-11,C
5016470,-12,C
5016470,-13,X
5016470,-14,C
5016470,-15,C
5016470,-16,X
5016470,-17,X
5016470,-18,X
5016470,-19,C
5016471,0,1
5016471,-1,C
5016471,-2,X
5016471,-3,X
5016471,-4,X
5016471,-5,C
5016471,-6,X
5016471,-7,C
5016471,-8,C
5016471,-9,X
5016471,-10,C
5016471,-11,C
5016471,-12,0
5016472,0,X
5016472,-1,0
5016472,-2,C
5016472,-3,C
5016472,-4,C
5016472,-5,C
5016472,-6,C
5016472,-7,X
5016472,-8,C
5016472,-9,0
5016472,-10,X
5016472,-11,0
5016472,-12,X
5016472,-13,X
5016472,-14,1
5016472,-15,C
5016472,-16,1
5016472,-17,1
5016472,-18,C
5016472,-19,C
5016473,0,C
5016473,-1,X
5016473,-2,C
5016473,-3,0
5016473,-4,C
5016473,-5,1
5016473,-6,C
5016473,-7,1
5016473,-8,0
5016473,-9,C
5016473,-10,C
5016473,-11,X
5016473,-12,C
5016473,-13,0
5016473,-14,0
5016473,-15,1
5016473,-16,C
5016473,-17,C
5016473,-18,C
5016473,-19,0
5016473,-20,X
5016474,0,2
5016474,-1,1
5016474,-2,C
5016474,-3,4
5016474,-4,C
5016474,-5,1
5016474,-6,C
5016475,0,C
5016475,-1,1
5016475,-2,1
5016475,-3,C
5016475,-4,X
5016475,-5,C
5016475,-6,C
5016475,-7,C
5016475,-8,0
5016475,-9,0
5016475,-10,C
5016475,-11,1
5016475,-12,C
5016475,-13,C
5016475,-14,X
5016475,-15,C
5016475,-16,C
5016475,-17,C
5016475,-18,C
5016475,-19,X
5016475,-20,C
5016475,-21,0
5016476,0,1
5016476,-1,C
5016476,-2,X
5016476,-3,C
5016476,-4,C
5016476,-5,C
5016476,-6,C
5016476,-7,0
5016476,-8,C
5016476,-9,C
5016476,-10,1
5016476,-11,X
5016476,-12,C
5016476,-13,C
5016476,-14,C
5016476,-15,1
5016476,-16,C
5016476,-17,C
5016476,-18,X
5016476,-19,1
5016476,-20,C
5016476,-21,C
5016476,-22,C
5016476,-23,C
5016477,0,1
5016477,-1,X
5016477,-2,C
5016477,-3,C
5016477,-4,C
5016477,-5,1
5016477,-6,C
5016477,-7,C
5016477,-8,C
5016477,-9,C
5016477,-10,X
5016477,-11,X
5016477,-12,C
5016477,-13,X
5016477,-14,C
5016477,-15,X
5016477,-16,C
5016477,-17,C
5016477,-18,X
5016477,-19,1
5016478,0,C
5016478,-1,1
5016478,-2,C
5016478,-3,C
5016478,-4,X
5016478,-5,C
5016478,-6,X
5016478,-7,C
5016478,-8,C
5016478,-9,C
5016478,-10,C
5016478,-11,C
5016478,-12,X
5016478,-13,X
5016478,-14,C
5016478,-15,0
5016478,-16,0
5016478,-17,C
5016478,-18,C
5016478,-19,X
5016479,0,X
5016479,-1,0
5016479,-2,C
5016479,-3,C
5016479,-4,X
5016479,-5,0
5016479,-6,C
5016479,-7,C
5016479,-8,X
5016479,-9,C
5016479,-10,1
5016479,-11,C
5016479,-12,C
5016479,-13,X
5016479,-14,X
5016479,-15,0
5016479,-16,C
5016479,-17,0
5016480,0,C
5016480,-1,C
5016480,-2,C
5016480,-3,C
5016480,-4,C
5016480,-5,C
5016480,-6,C
5016480,-7,0
5016480,-8,C
5016480,-9,C
5016480,-10,C
5016480,-11,C
5016480,-12,C
5016480,-13,C
5016480,-14,1
5016480,-15,C
5016480,-16,C
5016480,-17,3
5016480,-18,X
5016480,-19,X
5016481,0,C
5016481,-1,X
5016481,-2,X
5016481,-3,C
5016481,-4,X
5016481,-5,C
5016481,-6,X
5016481,-7,C
5016481,-8,C
5016481,-9,C
5016481,-10,C
5016481,-11,C
5016481,-12,X
5016481,-13,C
5016481,-14,X
5016481,-15,X
5016481,-16,C
5016481,-17,X
5016481,-18,C
5016482,0,C
5016482,-1,C
5016482,-2,X
5016482,-3,C
5016482,-4,C
5016482,-5,C
5016482,-6,1
5016482,-7,C
5016482,-8,C
5016482,-9,C
5016483,0,C
5016483,-1,C
5016483,-2,1
5016483,-3,C
5016483,-4,C
5016483,-5,X
5016483,-6,X
5016483,-7,C
5016483,-8,C
5016483,-9,X
5016483,-10,C
5016483,-11,X
5016484,0,X
5016484,-1,X
5016484,-2,1
5016484,-3,0
5016484,-4,C
5016484,-5,X
5016484,-6,X
5016484,-7,X
5016484,-8,X
5016484,-9,C
5016485,0,X
5016485,-1,C
5016485,-2,C
5016485,-3,C
5016485,-4,0
5016485,-5,C
5016485,-6,0
5016486,0,C
5016486,-1,X
5016486,-2,C
5016486,-3,C
5016486,-4,0
5016486,-5,X
5016486,-6,X
5016486,-7,C
5016486,-8,C
5016486,-9,C
5016486,-10,C
5016486,-11,X
5016486,-12,C
5016486,-13,C
5016486,-14,X
5016486,-15,C
5016487,0,C
5016487,-1,X
5016487,-2,1
5016487,-3,1
5016487,-4,C
5016487,-5,X
5016487,-6,X
5016487,-7,X
5016487,-8,C
5016487,-9,C
5016487,-10,X
5016487,-11,1
5016487,-12,C
5016487,-13,C
5016487,-14,1
5016487,-15,C
5016488,0,C
5016488,-1,X
5016488,-2,X
5016488,-3,X
5016488,-4,X
5016488,-5,C
5016488,-6,X
5016489,0,0
5016489,-1,X
5016489,-2,C
5016489,-3,1
5016489,-4,C
5016489,-5,0
5016489,-6,C
5016489,-7,X
5016489,-8,C
5016489,-9,X
5016489,-10,C
5016489,-11,C
5016489,-12,C
5016489,-13,C
5016489,-14,C
5016489,-15,X
5016489,-16,X
5016489,-17,C
5016489,-18,C
5016489,-19,C
5016489,-20,C
5016489,-21,1
5016490,0,C
5016490,-1,X
5016490,-2,C
5016490,-3,0
5016490,-4,0
5016490,-5,1
5016490,-6,C
5016490,-7,C
5016490,-8,C
5016490,-9,0
5016490,-10,C
5016490,-11,C
5016490,-12,X
5016491,0,C
5016491,-1,0
5016491,-2,C
5016491,-3,C
5016491,-4,C
5016491,-5,C
5016491,-6,1
5016491,-7,C
5016491,-8,C
5016491,-9,X
5016491,-10,C
5016491,-11,X
5016491,-12,C
5016492,0,C
5016492,-1,C
5016492,-2,C
5016492,-3,X
5016492,-4,C
5016492,-5,X
5016493,0,C
5016493,-1,0
5016493,-2,1
5016493,-3,X
5016493,-4,X
5016493,-5,C
5016493,-6,C
5016493,-7,C
5016493,-8,C
5016493,-9,X
5016493,-10,1
5016493,-11,1
5016493,-12,X
5016493,-13,X
5016493,-14,C
5016493,-15,X
5016493,-16,C
5016493,-17,1
5016493,-18,C
5016493,-19,X
5016493,-20,X
5016493,-21,C
5016493,-22,C
5016494,0,1
5016494,-1,X
5016494,-2,C
5016494,-3,X
5016494,-4,C
5016494,-5,C
5016494,-6,C
5016494,-7,X
5016494,-8,C
5016494,-9,C
5016494,-10,X
5016494,-11,0
5016494,-12,C
5016494,-13,C
5016494,-14,C
5016494,-15,0
5016495,0,X
5016495,-1,0
5016495,-2,1
5016495,-3,X
5016495,-4,C
5016495,-5,0
5016496,0,C
5016496,-1,C
5016496,-2,C
5016496,-3,C
5016496,-4,C
5016496,-5,X
5016496,-6,X
5016496,-7,X
5016496,-8,C
5016496,-9,1
5016496,-10,X
5016496,-11,C
5016496,-12,C
5016496,-13,C
5016496,-14,C
5016496,-15,0
5016496,-16,1
5016496,-17,C
5016497,0,X
5016497,-1,C
5016497,-2,C
5016497,-3,C
5016497,-4,C
5016497,-5,C
5016497,-6,X
5016497,-7,X
5016497,-8,X
5016497,-9,1
5016497,-10,X
5016497,-11,C
5016497,-12,C
5016497,-13,C
5016497,-14,C
5016497,-15,1
5016497,-16,0
5016497,-17,0
5016497,-18,X
5016497,-19,X
5016498,0,C
5016498,-1,X
5016498,-2,C
5016498,-3,X
5016498,-4,C
5016498,-5,X
5016498,-6,C
5016498,-7,C
5016498,-8,1
5016498,-9,C
5016498,-10,1
5016498,-11,X
5016498,-12,C
5016498,-13,X
5016498,-14,X
5016498,-15,0
5016498,-16,C
5016498,-17,X
5016498,-18,C
5016498,-19,C
5016498,-20,C
5016498,-21,C
5016498,-22,C
5016498,-23,C
5016499,0,1
5016499,-1,X
5016499,-2,C
5016499,-3,2
5016499,-4,0
5016499,-5,X
5016499,-6,C
5016499,-7,C
5016499,-8,5
5016499,-9,X
5016499,-10,C
5016499,-11,C
5016499,-12,X
5016500,0,C
5016500,-1,C
5016500,-2,X
5016500,-3,C
5016500,-4,C
5016500,-5,C
5016501,0,0
5016501,-1,C
5016501,-2,C
5016501,-3,X
5016501,-4,C
5016501,-5,1
5016501,-6,C
5016501,-7,X
5016502,0,X
5016502,-1,C
5016502,-2,C
5016502,-3,C
5016502,-4,C
5016502,-5,X
5016502,-6,C
5016502,-7,C
5016502,-8,C
5016502,-9,0
5016502,-10,C
5016502,-11,C
5016502,-12,X
5016502,-13,C
5016502,-14,1
5016502,-15,X
5016502,-16,C
5016502,-17,C
5016502,-18,X
5016503,0,X
5016503,-1,0
5016503,-2,C
5016503,-3,X
5016503,-4,X
5016503,-5,1
5016503,-6,X
5016503,-7,C
5016503,-8,C
5016503,-9,C
5016503,-10,X
5016503,-11,C
5016503,-12,C
5016503,-13,C
5016503,-14,C
5016503,-15,X
5016503,-16,1
5016503,-17,C
5016503,-18,X
5016503,-19,0
5016503,-20,0
5016503,-21,1
5016503,-22,C
5016503,-23,X
5016504,0,C
5016504,-1,C
5016504,-2,C
5016504,-3,C
5016504,-4,C
5016504,-5,C
5016504,-6,1
5016504,-7,C
5016504,-8,C
5016504,-9,C
5016504,-10,X
5016504,-11,C
5016504,-12,C
5016504,-13,X
5016505,0,C
5016505,-1,1
5016505,-2,1
5016505,-3,C
5016505,-4,X
5016505,-5,C
5016505,-6,X
5016505,-7,C
5016505,-8,X
5016505,-9,X
5016505,-10,C
5016505,-11,C
5016505,-12,C
5016506,0,0
5016506,-1,C
5016506,-2,0
5016506,-3,C
5016506,-4,C
5016506,-5,C
5016506,-6,X
5016506,-7,C
5016506,-8,X
5016506,-9,X
5016506,-10,C
5016506,-11,C
5016507,0,C
5016507,-1,C
5016507,-2,C
5016507,-3,X
5016507,-4,X
5016507,-5,X
5016507,-6,C
